subject	grade	domain	domainAbbrev	cluster	standardName	stateStandard
English	8	Writing	W	Text Types and Purposes	W.8.3.E	Provide a conclusion that follows from and reflects on the narrated experiences or events.
English	8	Writing	W	Production and Distribution of Writing	W.8.4	"Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience."
English	8	Writing	W	Production and Distribution of Writing	W.8.5	"With some guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed."
English	8	Writing	W	Production and Distribution of Writing	W.8.6	"Use technology, including the Internet, to produce and publish writing and present the relationships between information and ideas efficiently as well as to interact and collaborate with others."
English	8	Writing	W	Research to Build and Present Knowledge	W.8.7	"Conduct short research projects to answer a question (including a self-generated question), drawing on several sources and generating additional related, focused questions that allow for multiple avenues of exploration."
English	8	Writing	W	Research to Build and Present Knowledge	W.8.8	"Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation."
English	8	Writing	W	Research to Build and Present Knowledge	W.8.9	"Draw evidence from literary or informational texts to support analysis, reflection, and research."
English	8	Writing	W	Research to Build and Present Knowledge	W.8.9.A	"Apply grade 8 Reading standards to literature (e.g., ‰ÛÏAnalyze how a modern work of fiction draws on themes, patterns of events, or character types from myths, traditional stories, or religious works such as the Bible, including describing how the material is rendered new‰Ûù)."
English	8	Writing	W	Research to Build and Present Knowledge	W.8.9.B	"Apply grade 8 Reading standards to literary nonfiction (e.g., ‰ÛÏDelineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient; recognize when irrelevant evidence is introduced‰Ûù)."
English	9-10	Language	L	Conventions of Standard English	L.9-10.1	Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.
English	9-10	Language	L	Conventions of Standard English	L.9-10.1.A	Use parallel structure.
English	9-10	Language	L	Conventions of Standard English	L.9-10.1.B	"Use various types of phrases (noun, verb, adjectival, adverbial, participial, prepositional, absolute) and clauses (independent, dependent; noun, relative, adverbial) to convey specific meanings and add variety and interest to writing or presentations."
English	9-10	Language	L	Conventions of Standard English	L.9-10.2	"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing."
English	9-10	Language	L	Conventions of Standard English	L.9-10.2.A	Use a semicolon (and perhaps a conjunctive adverb) to link two or more closely related independent clauses.
English	9-10	Language	L	Conventions of Standard English	L.9-10.2.B	Use a colon to introduce a list or quotation.
English	9-10	Language	L	Conventions of Standard English	L.9-10.2.C	Spell correctly.
English	9-10	Language	L	Knowledge of Language	L.9-10.3	"Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening."
English	9-10	Language	L	Knowledge of Language	L.9-10.3.A	"Write and edit work so that it conforms to the guidelines in a style manual (e.g., MLA Handbook, Turabian‰Ûªs Manual for Writers) appropriate for the discipline and writing type."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.4	"Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grades 9‰ÛÒ10 reading and content, choosing flexibly from a range of strategies."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.4.A	"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word‰Ûªs position or function in a sentence) as a clue to the meaning of a word or phrase."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.4.B	"Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., analyze, analysis, analytical; advocate, advocacy)."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.4.C	"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, or its etymology."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.4.D	"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.5	"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.5.A	"Interpret figures of speech (e.g., euphemism, oxymoron) in context and analyze their role in the text."
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.5.B	Analyze nuances in the meaning of words with similar denotations.
English	9-10	Language	L	Vocabulary Acquisition and Use	L.9-10.6	"Acquire and use accurately general academic and domain-specific words and phrases, sufficient for reading, writing, speaking, and listening at the college and career readiness level; demonstrate independence in gathering vocabulary knowledge when considering a word or phrase important to comprehension or expression."
English	9-10	Reading: History/Social Studies	RH	Key Ideas and Details	RH.9-10.1	"Cite specific textual evidence to support analysis of primary and secondary sources, attending to such features as the date and origin of the information."
English	9-10	Reading: History/Social Studies	RH	Range of Reading and Level of Text Complexity	RH.9-10.10	"By the end of grade 10, read and comprehend history/social studies texts in the grades 9‰ÛÒ10 text complexity band independently and proficiently."
English	9-10	Reading: History/Social Studies	RH	Key Ideas and Details	RH.9-10.2	Determine the central ideas or information of a primary or secondary source; provide an accurate summary of how key events or ideas develop over the course of the text.
English	9-10	Reading: History/Social Studies	RH	Key Ideas and Details	RH.9-10.3	Analyze in detail a series of events described in a text; determine whether earlier events caused later ones or simply preceded them.
English	9-10	Reading: History/Social Studies	RH	Craft and Structure	RH.9-10.4	"Determine the meaning of words and phrases as they are used in a text, including vocabulary describing political, social, or economic aspects of history/social science."
English	9-10	Reading: History/Social Studies	RH	Craft and Structure	RH.9-10.5	Analyze how a text uses structure to emphasize key points or advance an explanation or analysis.
